Selection,View,Channel,BeginTime_s_,EndTime_s_,LowFreq_Hz_,HighFreq_Hz_,BeginDate,BeginClockTime,EndClockTime,SNR_DB,Confidence__,Class,Cod_Y_N__
271,Spectrogram 1,9,16919.4,16919.53,62.5,335.9,2014/12/30,04:41:59.400,04:41:59.530,5.7,99.9,Acod,Y
273,Spectrogram 1,9,17067.5,17067.73,53,335.9,2014/12/30,04:44:27.500,04:44:27.730,6.6,100,Acod,Y
274,Spectrogram 1,9,17076.5,17076.66,54,320.3,2014/12/30,04:44:36.500,04:44:36.660,6.2,100,Acod,Y
278,Spectrogram 1,9,17161.9,17162.05,43.5,328.1,2014/12/30,04:46:01.900,04:46:02.050,6.4,99.9,Acod,Y
279,Spectrogram 1,9,17214.2,17214.39,62.5,328.1,2014/12/30,04:46:54.200,04:46:54.390,7.1,79.7,Acod,Y
280,Spectrogram 1,9,17217.2,17217.48,20,320.3,2014/12/30,04:46:57.200,04:46:57.480,2.5,49.5,Acod,Y
281,Spectrogram 1,9,17218.6,17218.83,41.8,289.1,2014/12/30,04:46:58.600,04:46:58.830,4.4,97.7,Acod,Y
282,Spectrogram 1,9,17229.7,17229.87,20,335.9,2014/12/30,04:47:09.700,04:47:09.870,3.5,81.5,Acod,Y
284,Spectrogram 1,9,17263.7,17263.9,62.5,328.1,2014/12/30,04:47:43.700,04:47:43.900,4.1,95.4,Acod,Y
531,Spectrogram 1,9,47001.4,47001.61,43.5,312.5,2014/12/30,13:03:21.400,13:03:21.610,7.2,100,Acod,Y
532,Spectrogram 1,9,47006.1,47006.3,51.3,328.1,2014/12/30,13:03:26.100,13:03:26.300,6.5,96.9,Acod,Y
673,Spectrogram 1,9,56116.5,56116.62,37.6,328.1,2014/12/30,15:35:16.500,15:35:16.620,7.6,100,Acod,Y
846,Spectrogram 1,9,68935,68935.13,70.3,335.9,2014/12/30,19:08:55.000,19:08:55.130,11.2,100,Acod,Y
847,Spectrogram 1,9,68935.9,68936.13,62.5,335.9,2014/12/30,19:08:55.900,19:08:56.130,8.1,100,Acod,Y
849,Spectrogram 1,9,68950.4,68950.58,61.8,281.3,2014/12/30,19:09:10.400,19:09:10.580,7.5,100,Acod,Y
855,Spectrogram 1,9,69883.2,69883.35,61.8,304.7,2014/12/30,19:24:43.200,19:24:43.350,6.5,100,Acod,Y
856,Spectrogram 1,9,69884,69884.14,62.8,328.1,2014/12/30,19:24:44.000,19:24:44.140,4.8,98.1,Acod,Y
858,Spectrogram 1,9,69908.8,69908.91,70.3,335.9,2014/12/30,19:25:08.800,19:25:08.910,6.3,92.6,Acod,Y
859,Spectrogram 1,9,69909.8,69909.92,62.5,335.9,2014/12/30,19:25:09.800,19:25:09.920,4.1,70.2,Acod,Y
879,Spectrogram 1,9,73521.9,73522.05,62.3,328.1,2014/12/30,20:25:21.900,20:25:22.050,3.3,83,Acod,Y
881,Spectrogram 1,9,74226.8,74226.98,48.4,312.5,2014/12/30,20:37:06.800,20:37:06.980,5.6,95.7,Acod,Y
882,Spectrogram 1,9,74227.7,74227.87,25,312.5,2014/12/30,20:37:07.700,20:37:07.870,5.3,90,Acod,Y
883,Spectrogram 1,9,74228.3,74228.49,70.3,320.3,2014/12/30,20:37:08.300,20:37:08.490,2.2,42.7,Acod,Y
884,Spectrogram 1,9,74236.8,74237.04,47.7,335.9,2014/12/30,20:37:16.800,20:37:17.040,3.2,37,Acod,Y
885,Spectrogram 1,9,74294.1,74294.27,62.5,312.5,2014/12/30,20:38:14.100,20:38:14.270,4.6,98.3,Acod,Y
900,Spectrogram 1,9,76586.4,76586.6,70.3,335.9,2014/12/30,21:16:26.400,21:16:26.600,3.4,65,Acod,Y
901,Spectrogram 1,9,76612,76612.13,69.6,335.9,2014/12/30,21:16:52.000,21:16:52.130,8.8,100,Acod,Y
917,Spectrogram 1,9,78225,78225.17,70.3,335.9,2014/12/30,21:43:45.000,21:43:45.170,5.4,99.9,Acod,Y
961,Spectrogram 1,9,82078.8,82078.97,49.6,328.1,2014/12/30,22:47:58.800,22:47:58.970,3.4,85.6,Acod,Y
963,Spectrogram 1,9,82107.7,82107.89,70.3,289.1,2014/12/30,22:48:27.700,22:48:27.890,5.7,100,Acod,Y
964,Spectrogram 1,9,82110.9,82111.08,61.8,320.3,2014/12/30,22:48:30.900,22:48:31.080,3.2,82.5,Acod,Y
965,Spectrogram 1,9,82129.2,82129.33,70.1,328.1,2014/12/30,22:48:49.200,22:48:49.330,8.3,100,Acod,Y
967,Spectrogram 1,9,82134.4,82134.63,62.5,312.5,2014/12/30,22:48:54.400,22:48:54.630,4.5,98.6,Acod,Y
968,Spectrogram 1,9,82136.5,82136.71,70.3,320.3,2014/12/30,22:48:56.500,22:48:56.710,4.6,77,Acod,Y
1015,Spectrogram 1,9,84898,84898.18,70.3,304.7,2014/12/30,23:34:58.000,23:34:58.180,6.4,100,Acod,Y
1016,Spectrogram 1,9,84904.9,84905.16,59.3,320.3,2014/12/30,23:35:04.900,23:35:05.160,4.8,99.8,Acod,Y
1017,Spectrogram 1,9,84909.6,84909.76,60.1,289.1,2014/12/30,23:35:09.600,23:35:09.760,5.3,100,Acod,Y
1018,Spectrogram 1,9,84931.8,84932.03,70.3,273.4,2014/12/30,23:35:31.800,23:35:32.030,7.8,100,Acod,Y
1019,Spectrogram 1,9,84935.3,84935.41,70.3,312.5,2014/12/30,23:35:35.300,23:35:35.410,6.6,100,Acod,Y
8,Spectrogram 1,9,1894.6,1894.71,70.3,328.1,2014/12/31,00:31:34.600,00:31:34.710,4.4,96.6,Acod,Y
270,Spectrogram 1,9,41071.7,41071.88,59.3,289.1,2014/12/31,11:24:31.700,11:24:31.880,3.6,73.9,Acod,Y
271,Spectrogram 1,9,41128.7,41128.85,62.5,335.9,2014/12/31,11:25:28.700,11:25:28.850,2.4,66.5,Acod,Y
272,Spectrogram 1,9,41157.1,41157.23,70.3,312.5,2014/12/31,11:25:57.100,11:25:57.230,5.2,100,Acod,Y
273,Spectrogram 1,9,41196.2,41196.38,54,328.1,2014/12/31,11:26:36.200,11:26:36.380,5.5,100,Acod,Y
274,Spectrogram 1,9,41257.6,41257.81,61.8,320.3,2014/12/31,11:27:37.600,11:27:37.810,6.7,100,Acod,Y
283,Spectrogram 1,9,42105.2,42105.36,70.3,328.1,2014/12/31,11:41:45.200,11:41:45.360,6.9,100,Acod,Y
285,Spectrogram 1,9,42110.2,42110.37,70.3,273.4,2014/12/31,11:41:50.200,11:41:50.370,6.3,100,Acod,Y
286,Spectrogram 1,9,42112.9,42113.05,62.5,328.1,2014/12/31,11:41:52.900,11:41:53.050,4.7,91.4,Acod,Y
287,Spectrogram 1,9,42114.7,42114.95,62.5,296.9,2014/12/31,11:41:54.700,11:41:54.950,5,96.4,Acod,Y
288,Spectrogram 1,9,42134,42134.21,62.5,320.3,2014/12/31,11:42:14.000,11:42:14.210,9,100,Acod,Y
289,Spectrogram 1,9,42139.4,42139.58,62.5,328.1,2014/12/31,11:42:19.400,11:42:19.580,5.9,100,Acod,Y
290,Spectrogram 1,9,42144.3,42144.56,70.3,328.1,2014/12/31,11:42:24.300,11:42:24.560,4.1,92.9,Acod,Y
291,Spectrogram 1,9,42151.8,42152,70.3,273.4,2014/12/31,11:42:31.800,11:42:32.000,4.8,45.6,Acod,Y
296,Spectrogram 1,9,42850.5,42850.72,51,304.7,2014/12/31,11:54:10.500,11:54:10.720,7.9,99.9,Acod,Y
298,Spectrogram 1,9,43149.7,43149.82,54.1,289.1,2014/12/31,11:59:09.700,11:59:09.820,3.7,85.8,Acod,Y
994,Spectrogram 1,9,76096.9,76097.08,68.6,328.1,2014/12/31,21:08:16.900,21:08:17.080,4.9,100,Acod,Y
997,Spectrogram 1,9,76276.2,76276.37,62.5,335.9,2014/12/31,21:11:16.200,21:11:16.370,2.1,58.1,Acod,Y
998,Spectrogram 1,9,76302.7,76302.87,70.3,328.1,2014/12/31,21:11:42.700,21:11:42.870,4.6,98.7,Acod,Y
999,Spectrogram 1,9,76324,76324.19,70.3,335.9,2014/12/31,21:12:04.000,21:12:04.190,6.7,51.4,Acod,Y
1000,Spectrogram 1,9,76328.3,76328.43,69.6,304.7,2014/12/31,21:12:08.300,21:12:08.430,5.7,100,Acod,Y
1014,Spectrogram 1,9,77068.2,77068.31,78.1,335.9,2014/12/31,21:24:28.200,21:24:28.310,8.4,64,Acod,Y
1015,Spectrogram 1,9,77070.5,77070.65,70.3,320.3,2014/12/31,21:24:30.500,21:24:30.650,5.6,93.9,Acod,Y
1016,Spectrogram 1,9,77082.2,77082.31,78.1,328.1,2014/12/31,21:24:42.200,21:24:42.310,3.9,93.2,Acod,Y
1019,Spectrogram 1,9,77260.1,77260.31,62.1,312.5,2014/12/31,21:27:40.100,21:27:40.310,10.5,99.5,Acod,Y
1020,Spectrogram 1,9,77261.4,77261.57,68.9,320.3,2014/12/31,21:27:41.400,21:27:41.570,7.9,100,Acod,Y
1021,Spectrogram 1,9,77262.3,77262.42,70.3,320.3,2014/12/31,21:27:42.300,21:27:42.420,5.2,95.6,Acod,Y
1022,Spectrogram 1,9,77263.4,77263.53,85.9,328.1,2014/12/31,21:27:43.400,21:27:43.530,4.9,99.9,Acod,Y
1023,Spectrogram 1,9,77279.1,77279.26,70.3,312.5,2014/12/31,21:27:59.100,21:27:59.260,11.7,100,Acod,Y
11,Spectrogram 1,9,346,346.27,26.7,335.9,2015/1/1,00:05:46.000,00:05:46.270,2,43.6,Acod,Y
13,Spectrogram 1,9,351.8,351.94,70.3,335.9,2015/1/1,00:05:51.800,00:05:51.940,4.3,82.2,Acod,Y
89,Spectrogram 1,9,5348.3,5348.5,26.4,328.1,2015/1/1,01:29:08.300,01:29:08.500,6.5,100,Acod,Y
94,Spectrogram 1,9,6365.6,6365.73,61.8,328.1,2015/1/1,01:46:05.600,01:46:05.730,3.6,88.4,Acod,Y
95,Spectrogram 1,9,6379.2,6379.46,70.3,328.1,2015/1/1,01:46:19.200,01:46:19.460,2.1,59.5,Acod,Y
98,Spectrogram 1,9,6580,6580.16,78.1,328.1,2015/1/1,01:49:40.000,01:49:40.160,6.4,98,Acod,Y
99,Spectrogram 1,9,6582.7,6582.86,78.1,304.7,2015/1/1,01:49:42.700,01:49:42.860,6.4,100,Acod,Y
100,Spectrogram 1,9,6583.9,6584.01,78.1,320.3,2015/1/1,01:49:43.900,01:49:44.010,5.9,100,Acod,Y
101,Spectrogram 1,9,6590.3,6590.44,62.5,328.1,2015/1/1,01:49:50.300,01:49:50.440,5.1,98.3,Acod,Y
102,Spectrogram 1,9,6596,6596.2,70.3,328.1,2015/1/1,01:49:56.000,01:49:56.200,8.7,100,Acod,Y
103,Spectrogram 1,9,6813.7,6813.88,62.5,320.3,2015/1/1,01:53:33.700,01:53:33.880,5.7,65.5,Acod,Y
119,Spectrogram 1,9,9230.6,9230.8,70.3,320.3,2015/1/1,02:33:50.600,02:33:50.800,3.8,90.7,Acod,Y
201,Spectrogram 1,9,17006.3,17006.47,63.1,335.9,2015/1/1,04:43:26.300,04:43:26.470,4.8,99.7,Acod,Y
205,Spectrogram 1,9,17048,17048.22,58.8,328.1,2015/1/1,04:44:08.000,04:44:08.220,3.3,83.5,Acod,Y
742,Spectrogram 1,9,43936.4,43936.58,62.5,304.7,2015/1/1,12:12:16.400,12:12:16.580,4.7,99.2,Acod,Y
1104,Spectrogram 1,9,56306,56306.19,32.7,304.7,2015/1/1,15:38:26.000,15:38:26.190,3.4,85.7,Acod,Y
1289,Spectrogram 1,9,61829,61829.15,40.9,289.1,2015/1/1,17:10:29.000,17:10:29.150,4.8,79.9,Acod,Y
1410,Spectrogram 1,9,67032.2,67032.35,70.3,328.1,2015/1/1,18:37:12.200,18:37:12.350,4.4,57.5,Acod,Y
1568,Spectrogram 1,9,76557.9,76558.05,70.3,328.1,2015/1/1,21:15:57.900,21:15:58.050,4.3,96.8,Acod,Y
1592,Spectrogram 1,9,78713.2,78713.31,70.3,296.9,2015/1/1,21:51:53.200,21:51:53.310,6.8,78.6,Acod,Y
2333,Spectrogram 1,9,84523.3,84523.42,55,320.3,2015/1/2,23:28:43.300,23:28:43.420,4.9,78.7,Acod,Q
2335,Spectrogram 1,9,84565.9,84566.06,78.1,320.3,2015/1/2,23:29:25.900,23:29:26.060,2,52,Acod,Q
332,Spectrogram 1,9,7996.6,7996.82,54.7,320.3,2015/1/3,02:13:16.600,02:13:16.820,5.4,93.9,Acod,Q
333,Spectrogram 1,9,8000.3,8000.53,70.3,328.1,2015/1/3,02:13:20.300,02:13:20.530,2.3,62.2,Acod,Q
334,Spectrogram 1,9,8002.9,8003.08,51.9,312.5,2015/1/3,02:13:22.900,02:13:23.080,3,38.5,Acod,Q
2291,Spectrogram 1,9,59537.7,59537.87,44.5,320.3,2015/1/3,16:32:17.700,16:32:17.870,8.6,99,Acod,Q
2292,Spectrogram 1,9,59539.4,59539.66,26.3,312.5,2015/1/3,16:32:19.400,16:32:19.660,8.8,99.9,Acod,Q
2293,Spectrogram 1,9,59542.3,59542.49,101.6,320.3,2015/1/3,16:32:22.300,16:32:22.490,8.4,51.6,Acod,Q
2294,Spectrogram 1,9,59556.6,59556.73,54.7,320.3,2015/1/3,16:32:36.600,16:32:36.730,6.7,79.5,Acod,Q
522,Spectrogram 1,9,30917.2,30917.32,62.8,320.3,2015/1/4,08:35:17.200,08:35:17.320,5.4,97.5,Acod,Y
533,Spectrogram 1,9,31445.4,31445.57,62.5,335.9,2015/1/4,08:44:05.400,08:44:05.570,3.3,62.5,Acod,Y
560,Spectrogram 1,9,33119.5,33119.68,70.3,328.1,2015/1/4,09:11:59.500,09:11:59.680,4.4,92.1,Acod,Y
1084,Spectrogram 1,9,49295.6,49295.82,62.5,335.9,2015/1/4,13:41:35.600,13:41:35.820,5.2,99.9,Acod,Y
21,Spectrogram 1,9,15331.2,15331.42,20,312.5,2015/1/15,04:15:31.200,04:15:31.420,1.8,40.4,Acod,Y
34,Spectrogram 1,9,25102.1,25102.35,20,320.3,2015/1/15,06:58:22.100,06:58:22.350,3.2,44,Acod,Y
330,Spectrogram 1,9,56721.9,56722.05,45.9,320.3,2015/1/15,15:45:21.900,15:45:22.050,2.7,45.6,Acod,Y
337,Spectrogram 1,9,56873.5,56873.71,32.3,335.9,2015/1/15,15:47:53.500,15:47:53.710,3,37.2,Acod,Y
520,Spectrogram 1,9,74069.3,74069.51,23.1,328.1,2015/1/15,20:34:29.300,20:34:29.510,4.7,40.3,Acod,Y
536,Spectrogram 1,9,74126.8,74126.95,70.3,328.1,2015/1/15,20:35:26.800,20:35:26.950,3.9,51.2,Acod,Y
540,Spectrogram 1,9,74134.6,74134.76,70.3,335.9,2015/1/15,20:35:34.600,20:35:34.760,7.5,85.7,Acod,Y
554,Spectrogram 1,9,74200.5,74200.65,70.3,335.9,2015/1/15,20:36:40.500,20:36:40.650,2.6,66.9,Acod,Y
579,Spectrogram 1,9,74327.5,74327.73,38.8,328.1,2015/1/15,20:38:47.500,20:38:47.730,7,43.3,Acod,Y
580,Spectrogram 1,9,74334.7,74334.86,78.1,320.3,2015/1/15,20:38:54.700,20:38:54.860,6.9,98.6,Acod,Y
584,Spectrogram 1,9,74359.2,74359.37,78.1,312.5,2015/1/15,20:39:19.200,20:39:19.370,5.9,84.3,Acod,Y
587,Spectrogram 1,9,74372,74372.28,70.3,328.1,2015/1/15,20:39:32.000,20:39:32.280,8.9,54.4,Acod,Y
613,Spectrogram 1,9,74663.4,74663.56,70.3,312.5,2015/1/15,20:44:23.400,20:44:23.560,4.6,89.3,Acod,Y
622,Spectrogram 1,9,74721,74721.18,54.7,335.9,2015/1/15,20:45:21.000,20:45:21.180,3.6,58.4,Acod,Y
630,Spectrogram 1,9,74816.1,74816.26,61.8,304.7,2015/1/15,20:46:56.100,20:46:56.260,5.8,37.5,Acod,Y
648,Spectrogram 1,9,74882.4,74882.68,50,328.1,2015/1/15,20:48:02.400,20:48:02.680,4.6,45.4,Acod,Y
658,Spectrogram 1,9,74906,74906.17,38.7,335.9,2015/1/15,20:48:26.000,20:48:26.170,4.1,41.3,Acod,Y
669,Spectrogram 1,9,74941.4,74941.57,70.3,328.1,2015/1/15,20:49:01.400,20:49:01.570,6,50.5,Acod,Y
697,Spectrogram 1,9,75000.8,75000.91,78.1,335.9,2015/1/15,20:50:00.800,20:50:00.910,6.5,72.5,Acod,Y
698,Spectrogram 1,9,75001.9,75002.09,70.3,320.3,2015/1/15,20:50:01.900,20:50:02.090,6.9,45.9,Acod,Y
704,Spectrogram 1,9,75008.9,75009.09,67.9,296.9,2015/1/15,20:50:08.900,20:50:09.090,4.2,65.9,Acod,Y
709,Spectrogram 1,9,75022.2,75022.38,20,335.9,2015/1/15,20:50:22.200,20:50:22.380,4.2,75.1,Acod,Y
711,Spectrogram 1,9,75023.3,75023.49,53.3,328.1,2015/1/15,20:50:23.300,20:50:23.490,4.2,43.4,Acod,Y
718,Spectrogram 1,9,75038.8,75038.98,62.5,304.7,2015/1/15,20:50:38.800,20:50:38.980,7.1,48.1,Acod,Y
724,Spectrogram 1,9,75055,75055.23,54.7,304.7,2015/1/15,20:50:55.000,20:50:55.230,6.5,42.9,Acod,Y
725,Spectrogram 1,9,75056.5,75056.7,54.7,328.1,2015/1/15,20:50:56.500,20:50:56.700,5.7,37.1,Acod,Y
726,Spectrogram 1,9,75064.3,75064.47,20,312.5,2015/1/15,20:51:04.300,20:51:04.470,7.5,41.4,Acod,Y
730,Spectrogram 1,9,75084.9,75085.07,44.7,320.3,2015/1/15,20:51:24.900,20:51:25.070,5,39.1,Acod,Y
736,Spectrogram 1,9,75114.8,75115.09,20,320.3,2015/1/15,20:51:54.800,20:51:55.090,6.4,57.4,Acod,Y
737,Spectrogram 1,9,75115.5,75115.67,20,312.5,2015/1/15,20:51:55.500,20:51:55.670,8.3,94.9,Acod,Y
743,Spectrogram 1,9,75126.2,75126.36,54.7,328.1,2015/1/15,20:52:06.200,20:52:06.360,5.5,59,Acod,Y
744,Spectrogram 1,9,75126.6,75126.72,70.3,320.3,2015/1/15,20:52:06.600,20:52:06.720,6.7,37,Acod,Y
761,Spectrogram 1,9,75155.6,75155.81,54.7,320.3,2015/1/15,20:52:35.600,20:52:35.810,5.2,53.8,Acod,Y
768,Spectrogram 1,9,75166.6,75166.84,20,312.5,2015/1/15,20:52:46.600,20:52:46.840,5.3,81.7,Acod,Y
769,Spectrogram 1,9,75168.1,75168.3,54.7,320.3,2015/1/15,20:52:48.100,20:52:48.300,7.1,56.2,Acod,Y
771,Spectrogram 1,9,75175.1,75175.26,93.8,320.3,2015/1/15,20:52:55.100,20:52:55.260,5.6,42.8,Acod,Y
776,Spectrogram 1,9,75186.9,75187.04,59.1,312.5,2015/1/15,20:53:06.900,20:53:07.040,3.9,41.5,Acod,Y
784,Spectrogram 1,9,75204.8,75204.94,44.5,328.1,2015/1/15,20:53:24.800,20:53:24.940,4.9,54.3,Acod,Y
800,Spectrogram 1,9,75257.3,75257.52,70.3,335.9,2015/1/15,20:54:17.300,20:54:17.520,5.8,51.3,Acod,Y
815,Spectrogram 1,9,75309,75309.14,70.3,320.3,2015/1/15,20:55:09.000,20:55:09.140,4.5,78.2,Acod,Y
817,Spectrogram 1,9,75311.8,75311.99,54.7,304.7,2015/1/15,20:55:11.800,20:55:11.990,5.1,59.7,Acod,Y
818,Spectrogram 1,9,75311.8,75311.99,54.7,304.7,2015/1/15,20:55:11.800,20:55:11.990,4.6,60.8,Acod,Y
821,Spectrogram 1,9,75344.3,75344.55,70.3,320.3,2015/1/15,20:55:44.300,20:55:44.550,3.7,49.2,Acod,Y
825,Spectrogram 1,9,75352.8,75352.92,22.5,328.1,2015/1/15,20:55:52.800,20:55:52.920,3.6,67.5,Acod,Y
957,Spectrogram 1,9,76483.2,76483.43,20,320.3,2015/1/15,21:14:43.200,21:14:43.430,5.3,56.4,Acod,Y
1094,Spectrogram 1,9,84281.4,84281.59,46.7,335.9,2015/1/15,23:24:41.400,23:24:41.590,4.7,50.8,Acod,Y
1119,Spectrogram 1,9,85428.5,85428.65,35.7,335.9,2015/1/15,23:43:48.500,23:43:48.650,2.7,50.1,Acod,Y
